fecha,consumo_zona_1,temperatura,humedad,velocidad_viento,flujo_difuso_general,flujo_difuso
8/29/2017 4:50,28071.20977,24.32,93.3,4.915,0.073,0.115
8/29/2017 5:00,27745.17203,24.3,93.3,4.917,0.088,0.1
8/29/2017 5:10,26754.27303,24.32,93.2,4.912,0.08,0.107
8/29/2017 5:20,25392.58602,24.35,93.1,4.918,0.084,0.111
8/29/2017 5:30,24567.90233,24.35,93.0,4.919,0.077,0.111
8/29/2017 5:40,24152.36404,24.39,92.9,4.918,0.069,0.115
8/29/2017 5:50,23679.28968,24.41,92.7,4.916,0.08,0.1
8/29/2017 6:00,23660.11099,24.42,92.3,4.916,0.084,0.119
8/29/2017 6:10,23749.61154,24.44,92.2,4.918,0.069,0.133
8/29/2017 6:20,24030.899,24.47,92.0,4.918,0.073,0.104
8/29/2017 6:30,24312.18646,24.49,91.8,4.92,0.091,0.137
8/29/2017 6:40,24331.36515,24.5,91.7,4.924,0.366,0.344
8/29/2017 6:50,24759.68923,24.58,91.6,4.92,2.398,1.882
8/29/2017 7:00,25200.79911,24.66,91.4,4.933,5.654,4.563
8/29/2017 7:10,25897.62486,24.71,91.2,4.925,9.35,7.31
8/29/2017 7:20,26415.4495,24.71,91.1,4.921,22.61,17.2
8/29/2017 7:30,27003.596,24.65,91.1,4.92,59.01,44.01
8/29/2017 7:40,27061.13208,24.6,91.3,4.918,71.5,52.43
8/29/2017 7:50,27457.49168,24.59,91.4,4.918,55.92,41.68
8/29/2017 8:00,28224.63929,24.59,91.6,4.921,51.52,39.09
8/29/2017 8:10,29126.03774,24.65,91.7,4.92,101.5,77.1
8/29/2017 8:20,29874.00666,24.72,91.8,4.919,124.2,92.7
8/29/2017 8:30,30519.68923,24.65,91.9,4.921,85.5,64.62
8/29/2017 8:40,31190.9434,24.52,92.1,4.919,75.3,56.88
8/29/2017 8:50,31862.19756,24.5,92.4,4.917,124.1,96.2
8/29/2017 9:00,32226.59267,24.55,92.4,4.916,138.7,108.3
8/29/2017 9:10,32968.1687,24.61,92.6,4.92,162.2,124.9
8/29/2017 9:20,33492.38624,24.7,92.5,4.917,152.6,117.2
8/29/2017 9:30,34240.35516,24.63,92.4,4.919,97.5,74.3
8/29/2017 9:40,34617.53607,24.58,92.3,4.918,135.3,103.7
8/29/2017 9:50,34988.32408,24.68,92.4,4.917,118.3,91.2
8/29/2017 10:00,35416.64817,24.72,92.1,4.92,133.3,102.2
8/29/2017 10:10,35749.0788,24.79,92.1,4.916,150.7,114.6
8/29/2017 10:20,36183.79578,24.86,91.8,4.919,180.3,139.0
8/29/2017 10:30,36490.65483,24.87,91.4,4.918,146.0,114.1
8/29/2017 10:40,37027.65816,25.01,90.3,4.919,212.8,165.7
8/29/2017 10:50,37398.44617,25.2,89.0,4.92,247.3,189.8
8/29/2017 11:00,37973.80688,25.46,87.9,4.919,286.6,219.2
8/29/2017 11:10,38050.52164,25.74,86.2,4.918,272.3,209.5
8/29/2017 11:20,38044.12875,25.97,84.4,4.919,323.1,248.7
8/29/2017 11:30,37877.91343,26.13,82.9,4.919,315.7,244.4
8/29/2017 11:40,37820.37736,26.16,83.1,4.922,298.1,230.7
8/29/2017 11:50,37922.66371,26.0,84.0,4.923,314.6,237.0
8/29/2017 12:00,37839.55605,25.9,84.6,4.922,325.2,239.1
8/29/2017 12:10,38140.0222,25.85,85.2,4.923,326.1,248.4
8/29/2017 12:20,38210.34406,25.85,85.3,4.925,383.9,292.5
8/29/2017 12:30,37922.66371,25.93,84.7,4.925,299.6,228.6
8/29/2017 12:40,37782.01998,25.95,84.6,4.926,298.5,230.1
8/29/2017 12:50,38095.27192,25.98,84.6,4.924,343.7,260.3
8/29/2017 13:00,38331.8091,25.97,84.8,4.922,303.9,236.9
8/29/2017 13:10,38549.16759,25.79,85.6,4.926,302.4,233.2
8/29/2017 13:20,38670.63263,25.79,86.0,4.923,324.6,243.5
8/29/2017 13:30,38555.56049,25.59,86.6,4.921,150.2,115.2
8/29/2017 13:40,38708.99001,25.48,87.2,4.918,149.5,109.5
8/29/2017 13:50,38670.63263,25.51,87.4,4.922,199.9,148.7
8/29/2017 14:00,38491.63152,25.54,87.7,4.919,205.8,162.1
8/29/2017 14:10,38427.70255,25.48,88.0,4.926,157.5,122.6
8/29/2017 14:20,38203.95117,25.49,88.3,4.924,497.6,335.6
8/29/2017 14:30,38395.73807,25.8,87.8,4.922,530.9,311.4
8/29/2017 14:40,37845.94895,25.85,86.2,4.922,362.7,244.6
8/29/2017 14:50,37679.73363,26.05,85.7,4.922,313.8,220.7
8/29/2017 15:00,37213.05216,26.07,84.0,4.923,273.1,205.0
8/29/2017 15:10,36970.12209,26.32,83.6,4.926,472.0,281.7
8/29/2017 15:20,37040.44395,26.68,81.4,4.927,555.9,303.8
8/29/2017 15:30,37072.40844,27.19,79.2,4.927,498.1,273.1
8/29/2017 15:40,36861.44284,27.2,77.8,4.926,528.5,276.5
8/29/2017 15:50,36567.36959,27.33,77.1,4.925,462.5,254.2
8/29/2017 16:00,36586.54828,27.3,75.8,4.925,416.1,245.8
8/29/2017 16:10,36426.72586,27.21,76.6,4.927,424.8,243.4
8/29/2017 16:20,36669.65594,27.02,77.4,4.922,441.3,256.5
8/29/2017 16:30,36720.79911,26.75,78.9,4.928,394.0,230.1
8/29/2017 16:40,36535.40511,26.79,79.1,4.927,382.8,229.0
8/29/2017 16:50,36733.58491,26.65,79.5,4.921,301.2,206.2
8/29/2017 17:00,36490.65483,26.37,81.1,4.922,217.4,162.1
8/29/2017 17:10,36644.08435,26.3,81.4,4.923,193.7,148.8
8/29/2017 17:20,36477.86903,26.13,82.2,4.923,195.6,148.7
8/29/2017 17:30,36465.08324,26.01,83.1,4.919,165.6,123.6
8/29/2017 17:40,36535.40511,25.81,84.3,4.923,165.2,126.2
8/29/2017 17:50,36273.29634,25.77,84.7,4.922,126.9,96.3
8/29/2017 18:00,36171.00999,25.69,85.2,4.926,100.2,81.0
8/29/2017 18:10,35774.65039,25.57,85.7,4.926,70.0,50.76
8/29/2017 18:20,36439.51165,25.46,86.3,4.926,69.67,51.87
8/29/2017 18:30,37379.26748,25.35,86.6,4.929,69.01,50.37
8/29/2017 18:40,38856.02664,25.31,86.8,4.922,66.79,52.09
8/29/2017 18:50,41528.25749,25.28,86.9,4.92,58.67,45.25
8/29/2017 19:00,44948.45727,25.26,87.1,4.921,47.23,36.91
8/29/2017 19:10,46815.18313,25.18,87.4,4.92,31.4,24.05
8/29/2017 19:20,47249.90011,25.14,87.6,4.922,21.62,16.56
8/29/2017 19:30,47537.58047,25.14,87.9,4.916,11.92,9.06
8/29/2017 19:40,47512.00888,25.1,88.1,4.919,4.646,3.493
8/29/2017 19:50,47812.47503,25.02,88.3,4.916,1.232,0.967
8/29/2017 20:00,47850.83241,24.99,88.6,4.916,0.384,0.293
8/29/2017 20:10,47895.58269,24.92,88.8,4.915,0.099,0.189
8/29/2017 20:20,47505.61598,24.86,89.1,4.919,0.073,0.189
8/29/2017 20:30,47083.68479,24.8,89.2,4.918,0.069,0.107
8/29/2017 20:40,46994.18424,24.78,89.2,4.919,0.084,0.141
8/29/2017 20:50,46898.29079,24.74,89.3,4.919,0.073,0.133
8/29/2017 21:00,46617.00333,24.72,89.3,4.914,0.08,0.104
8/29/2017 21:10,46623.39623,24.71,89.4,4.917,0.073,0.119
8/29/2017 21:20,46348.50166,24.7,89.3,4.919,0.062,0.193
8/29/2017 21:30,46156.71476,24.71,89.3,4.916,0.066,0.119
8/29/2017 21:40,45702.81909,24.75,89.2,4.916,0.066,0.181
8/29/2017 21:50,44858.95671,24.8,89.0,4.92,0.058,0.167
8/29/2017 22:00,44430.63263,24.82,89.1,4.913,0.066,0.122
8/29/2017 22:10,43906.41509,24.81,89.0,4.916,0.066,0.085
8/29/2017 22:20,43490.8768,24.81,89.1,4.918,0.069,0.159
8/29/2017 22:30,42429.65594,24.8,89.2,4.918,0.073,0.148
8/29/2017 22:40,41470.72142,24.75,89.3,4.919,0.088,0.141
8/29/2017 22:50,40313.6071,24.67,89.4,4.921,0.062,0.107
8/29/2017 23:00,39501.70921,24.6,89.7,4.914,0.062,0.167
8/29/2017 23:10,38894.38402,24.49,89.9,4.913,0.084,0.144
8/29/2017 23:20,38044.12875,24.41,90.1,4.916,0.062,0.152
8/29/2017 23:30,37289.76693,24.35,90.3,4.918,0.066,0.167
8/29/2017 23:40,36637.69145,24.34,90.5,4.917,0.073,0.137
8/29/2017 23:50,35742.6859,24.39,90.5,4.916,0.102,0.1
8/30/2017 0:00,34892.43063,24.44,90.6,4.916,0.088,0.1
8/30/2017 0:10,34240.35516,24.39,90.9,4.914,0.08,0.178
8/30/2017 0:20,33492.38624,24.39,91.0,4.916,0.077,0.137
8/30/2017 0:30,32917.02553,24.43,91.1,4.915,0.051,0.152
8/30/2017 0:40,32245.77137,24.44,91.3,4.916,0.058,0.152
8/30/2017 0:50,31382.7303,24.46,91.5,4.918,0.062,0.133
8/30/2017 1:00,30737.04772,24.45,91.6,4.912,0.069,0.093
8/30/2017 1:10,30366.25971,24.47,91.7,4.915,0.066,0.148
8/30/2017 1:20,30091.36515,24.46,91.8,4.916,0.066,0.141
8/30/2017 1:30,29829.25638,24.49,91.9,4.916,0.077,0.122
8/30/2017 1:40,29183.57381,24.46,92.1,4.917,0.077,0.174
8/30/2017 1:50,28729.67814,24.47,92.2,4.917,0.069,0.163
8/30/2017 2:00,18283.68479,24.48,92.3,4.913,0.091,0.111
8/30/2017 2:10,21486.52608,24.46,92.3,4.916,0.08,0.137
8/30/2017 2:20,22260.06659,24.47,92.4,4.917,0.069,0.196
8/30/2017 2:30,22189.74473,24.47,92.4,4.915,0.058,0.167
8/30/2017 2:40,21224.41731,24.47,92.4,4.915,0.069,0.107
8/30/2017 2:50,20003.37403,24.45,92.5,4.914,0.073,0.163
8/30/2017 3:00,21703.88457,24.47,92.5,4.915,0.058,0.119
8/30/2017 3:10,22208.92342,24.46,92.5,4.914,0.069,0.204
8/30/2017 3:20,22292.03108,24.45,92.6,4.915,0.062,0.144
8/30/2017 3:30,22413.49612,24.43,92.6,4.914,0.084,0.122
8/30/2017 3:40,22215.31632,24.44,92.5,4.916,0.055,0.181
8/30/2017 3:50,22260.06659,24.44,92.5,4.914,0.066,0.122
8/30/2017 4:00,22247.2808,24.44,92.6,4.914,0.048,0.163
8/30/2017 4:10,22554.13984,24.44,92.6,4.918,0.066,0.133
8/30/2017 4:20,22765.10544,24.43,92.6,4.915,0.077,0.056
8/30/2017 4:30,22573.31853,24.4,92.6,4.916,0.066,0.156
8/30/2017 4:40,22387.92453,24.37,92.6,4.914,0.069,0.144
8/30/2017 4:50,22221.70921,24.34,92.6,4.915,0.084,0.107
8/30/2017 5:00,21556.84795,24.34,92.6,4.915,0.088,0.174
8/30/2017 5:10,20994.27303,24.38,92.6,4.916,0.08,0.156
8/30/2017 5:20,19536.69256,24.39,92.6,4.915,0.088,0.115
8/30/2017 5:30,19709.30078,24.33,92.7,4.917,0.073,0.126
8/30/2017 5:40,19715.69367,24.28,92.6,4.914,0.069,0.144
8/30/2017 5:50,19734.87236,24.24,92.6,4.915,0.084,0.137
8/30/2017 6:00,20144.01776,24.25,92.5,4.914,0.095,0.115
8/30/2017 6:10,20968.70144,24.28,92.8,4.915,0.091,0.107
8/30/2017 6:20,21544.06215,24.19,92.7,4.943,0.088,0.1
8/30/2017 6:30,22049.101,24.17,92.8,4.921,0.15,0.13
8/30/2017 6:40,22266.45949,24.05,92.8,4.919,0.369,0.233
8/30/2017 6:50,22413.49612,24.02,92.9,4.918,0.83,0.715
8/30/2017 7:00,22816.24861,24.07,93.0,4.924,2.712,2.026
8/30/2017 7:10,23135.89345,24.06,93.0,4.917,5.848,4.389
8/30/2017 7:20,22630.85461,24.05,93.1,4.921,6.272,4.752
8/30/2017 7:30,22023.52941,24.04,93.1,4.932,6.886,5.419
8/30/2017 7:40,23807.14761,23.99,93.1,4.923,12.62,9.58
8/30/2017 7:50,24951.47614,23.95,93.3,4.927,20.43,15.45
8/30/2017 8:00,25514.05105,24.1,93.3,4.933,27.32,20.73
8/30/2017 8:10,26108.59046,24.11,93.3,4.922,31.73,24.03
8/30/2017 8:20,26875.73807,24.09,93.3,4.922,35.46,26.82
8/30/2017 8:30,27598.13541,24.13,93.3,4.922,41.09,30.68
8/30/2017 8:40,28326.92564,24.03,93.3,4.927,41.55,31.22
8/30/2017 8:50,28985.39401,24.01,93.5,4.93,48.69,36.15
8/30/2017 9:00,29554.36182,24.06,93.3,4.921,73.0,53.41
8/30/2017 9:10,30046.61487,24.1,93.4,4.923,80.4,58.64
8/30/2017 9:20,30749.83352,24.14,93.4,4.946,56.28,42.66
8/30/2017 9:30,31133.40733,24.14,93.3,4.935,77.4,58.8
8/30/2017 9:40,31894.16204,24.11,93.4,4.925,174.8,131.5
8/30/2017 9:50,32680.48835,24.23,93.5,4.924,206.4,155.3
8/30/2017 10:00,33006.52608,24.29,93.4,4.921,234.1,168.8
8/30/2017 10:10,34822.10877,24.49,93.3,4.923,299.2,188.7
8/30/2017 10:20,33946.28191,24.56,93.4,4.926,391.3,211.0
8/30/2017 10:30,34560.0,24.68,93.3,4.928,510.7,217.7
8/30/2017 10:40,34662.28635,25.07,93.0,4.915,457.8,232.3
8/30/2017 10:50,34981.93119,25.14,92.1,4.916,369.5,206.7
8/30/2017 11:00,35033.07436,25.26,91.7,4.918,529.1,226.5
8/30/2017 11:10,35224.86127,25.63,91.4,4.918,676.2,259.7
8/30/2017 11:20,35531.72031,26.01,89.8,4.917,628.3,261.6
8/30/2017 11:30,35582.86349,26.5,87.2,4.916,680.9,251.6
8/30/2017 11:40,35889.72253,26.79,83.0,4.92,681.3,242.4
8/30/2017 11:50,36196.58158,27.23,81.0,4.92,398.2,244.3
8/30/2017 12:00,36535.40511,27.38,77.6,4.917,600.8,236.4
8/30/2017 12:10,35940.8657,27.78,76.6,4.919,711.0,240.0
8/30/2017 12:20,36324.43951,28.1,74.0,4.923,705.0,248.2
8/30/2017 12:30,36567.36959,28.39,72.4,4.923,746.0,269.6
8/30/2017 12:40,35122.57492,28.51,71.7,4.922,769.0,318.2
8/30/2017 12:50,36477.86903,28.59,70.2,4.919,398.1,239.7
8/30/2017 13:00,36509.83352,28.31,71.0,4.921,301.4,218.7
8/30/2017 13:10,37340.9101,28.22,71.2,4.921,484.3,275.7
8/30/2017 13:20,37379.26748,28.13,71.2,4.924,597.7,300.4
8/30/2017 13:30,37289.76693,28.07,70.2,4.922,572.5,304.5
8/30/2017 13:40,37276.98113,28.09,70.3,4.928,539.7,287.8
8/30/2017 13:50,37321.73141,28.42,69.42,4.927,462.4,282.9
8/30/2017 14:00,37328.12431,28.44,69.56,4.925,408.8,262.3
8/30/2017 14:10,37366.48169,28.19,69.62,4.926,504.9,267.2
8/30/2017 14:20,37053.22974,27.94,70.4,4.927,647.8,312.8
8/30/2017 14:30,36970.12209,27.96,70.9,4.926,554.6,273.6
8/30/2017 14:40,36784.72808,28.5,70.0,4.922,690.4,278.5
8/30/2017 14:50,36829.47836,28.55,67.85,4.925,487.3,272.9
8/30/2017 15:00,36791.12098,28.45,68.36,4.925,504.2,273.6
8/30/2017 15:10,36445.90455,28.57,68.26,4.924,301.3,224.4
8/30/2017 15:20,36445.90455,28.45,67.86,4.926,324.5,228.7
8/30/2017 15:30,35493.36293,28.74,67.99,4.921,523.0,240.0
8/30/2017 15:40,34943.57381,28.76,66.86,4.925,529.1,229.7
8/30/2017 15:50,34790.14428,28.82,66.52,4.93,542.3,213.3
8/30/2017 16:00,34700.64373,29.33,64.95,4.926,504.1,195.9
8/30/2017 16:10,34342.64151,29.51,60.69,4.921,478.6,185.2
8/30/2017 16:20,34016.60377,29.67,55.08,4.923,455.2,176.1
8/30/2017 16:30,34630.32186,29.83,54.78,4.921,431.5,169.5
8/30/2017 16:40,35033.07436,29.68,53.28,4.931,412.7,165.0
8/30/2017 16:50,34457.71365,29.55,53.58,4.925,398.5,158.3
8/30/2017 17:00,34042.17536,29.68,53.25,4.924,364.9,148.6
8/30/2017 17:10,34048.56826,29.41,52.25,4.923,340.9,142.6
8/30/2017 17:20,34310.67703,29.26,52.15,4.926,316.5,137.2
8/30/2017 17:30,34349.03441,29.22,52.18,4.944,288.9,132.4
8/30/2017 17:40,34528.03552,29.22,52.12,4.922,262.1,127.0
8/30/2017 17:50,34528.03552,28.89,52.52,4.919,220.3,123.1
8/30/2017 18:00,34451.32075,28.84,52.08,4.922,192.3,131.9
8/30/2017 18:10,34751.7869,28.79,51.98,4.919,185.4,154.1
8/30/2017 18:20,35378.29079,28.42,52.61,4.921,158.0,138.3
8/30/2017 18:30,36407.54717,28.07,53.45,4.919,132.8,117.7
8/30/2017 18:40,37973.80688,27.75,53.98,4.924,107.0,94.8
8/30/2017 18:50,40646.03774,27.38,54.94,4.926,82.9,72.8
8/30/2017 19:00,44047.05882,27.09,55.91,4.92,61.67,53.58
8/30/2017 19:10,45856.24861,26.92,56.31,4.921,43.05,36.66
8/30/2017 19:20,46559.46726,26.69,57.05,4.929,28.53,24.2
8/30/2017 19:30,46661.75361,26.51,58.22,4.929,17.17,14.69
8/30/2017 19:40,46680.9323,26.2,59.15,4.924,7.54,6.397
8/30/2017 19:50,46444.39512,25.94,59.82,4.923,2.442,2.048
8/30/2017 20:00,46495.53829,25.71,60.72,4.924,0.731,0.522
8/30/2017 20:10,46527.50277,25.42,62.18,4.924,0.164,0.137
8/30/2017 20:20,46367.68036,25.11,63.32,4.924,0.077,0.107
8/30/2017 20:30,46111.96448,24.9,64.18,4.92,0.088,0.089
8/30/2017 20:40,45932.96337,24.63,65.28,4.925,0.099,0.056
8/30/2017 20:50,45581.35405,24.35,66.19,4.926,0.102,0.056
8/30/2017 21:00,45293.6737,24.05,67.08,4.919,0.102,0.096
8/30/2017 21:10,45421.53163,23.79,67.98,4.923,0.088,0.085
8/30/2017 21:20,45146.63707,23.63,68.55,4.927,0.058,0.104
8/30/2017 21:30,44865.34961,23.49,69.32,4.92,0.058,0.119
8/30/2017 21:40,44596.84795,23.28,70.1,4.919,0.058,0.163
8/30/2017 21:50,44424.23973,23.09,70.4,4.922,0.069,0.115
8/30/2017 22:00,44034.27303,22.93,71.6,4.919,0.099,0.089
8/30/2017 22:10,43446.12653,22.68,72.5,4.921,0.084,0.104
8/30/2017 22:20,42806.83685,22.57,72.9,4.922,0.08,0.122
8/30/2017 22:30,42397.69145,22.44,73.6,4.923,0.069,0.122
8/30/2017 22:40,41451.54273,22.25,74.5,4.921,0.069,0.119
8/30/2017 22:50,40550.14428,22.14,75.4,4.924,0.091,0.085
8/30/2017 23:00,39859.71143,22.06,75.8,4.92,0.058,0.141
8/30/2017 23:10,39182.06437,22.0,76.4,4.921,0.055,0.126
8/30/2017 23:20,38421.30966,21.93,77.1,4.921,0.073,0.104
8/30/2017 23:30,37590.23307,21.81,77.7,4.923,0.077,0.137
8/30/2017 23:40,36714.40622,21.72,78.3,4.92,0.077,0.137
8/30/2017 23:50,35749.0788,21.71,78.8,4.919,0.051,0.159
8/31/2017 0:00,34802.93008,21.72,78.8,4.915,0.066,0.152
8/31/2017 0:10,34016.60377,21.69,78.7,4.916,0.073,0.115
8/31/2017 0:20,33032.09767,21.73,78.5,4.916,0.073,0.107
8/31/2017 0:30,32245.77137,21.77,78.0,4.914,0.077,0.159
8/31/2017 0:40,31485.01665,21.75,78.1,4.914,0.066,0.152
8/31/2017 0:50,30737.04772,21.69,78.8,4.914,0.066,0.144
8/31/2017 1:00,30187.2586,21.61,78.9,4.915,0.069,0.126
8/31/2017 1:10,29611.89789,21.69,78.6,4.916,0.069,0.13
8/31/2017 1:20,28934.25083,21.68,78.5,4.914,0.055,0.144
8/31/2017 1:30,28518.71254,21.78,77.8,4.92,0.099,0.13
8/31/2017 1:40,28403.6404,21.76,77.9,4.918,0.084,0.085
8/31/2017 1:50,28020.06659,21.81,77.4,4.916,0.055,0.104
8/31/2017 2:00,27757.95782,21.83,76.5,4.914,0.095,0.122
8/31/2017 2:10,27444.70588,21.86,76.0,4.914,0.077,0.148
8/31/2017 2:20,27144.23973,21.82,74.9,4.918,0.077,0.122
8/31/2017 2:30,26888.52386,21.79,74.8,4.917,0.08,0.122
8/31/2017 2:40,26728.70144,22.06,73.1,4.917,0.066,0.148
8/31/2017 2:50,26530.52164,22.14,71.8,4.918,0.066,0.144
8/31/2017 3:00,26773.45172,22.24,71.0,4.917,0.069,0.096
8/31/2017 3:10,26952.45283,22.26,70.8,4.918,0.084,0.13
8/31/2017 3:20,27112.27525,22.3,70.3,4.921,0.066,0.144
8/31/2017 3:30,26990.81021,22.38,70.0,4.919,0.08,0.122
8/31/2017 3:40,27022.77469,22.49,69.39,4.92,0.069,0.167
8/31/2017 3:50,27035.56049,22.44,69.19,4.919,0.077,0.133
8/31/2017 4:00,27080.31077,22.37,69.39,4.918,0.066,0.1
8/31/2017 4:10,27073.91787,22.47,68.96,4.919,0.102,0.111
8/31/2017 4:20,27291.27636,22.43,68.82,4.92,0.069,0.133
8/31/2017 4:30,26511.34295,22.44,68.89,4.919,0.066,0.107
8/31/2017 4:40,25872.05327,22.41,68.66,4.921,0.106,0.085
8/31/2017 4:50,25603.55161,22.3,69.19,4.923,0.08,0.148
8/31/2017 5:00,25207.19201,22.18,69.96,4.92,0.077,0.156
8/31/2017 5:10,24267.43618,21.73,72.7,4.915,0.08,0.122
8/31/2017 5:20,22963.28524,21.38,73.8,4.92,0.088,0.152
8/31/2017 5:30,21799.77802,21.24,74.4,4.917,0.077,0.104
8/31/2017 5:40,21326.70366,21.62,73.2,4.918,0.073,0.093
8/31/2017 5:50,21026.23751,22.07,70.3,4.919,0.073,0.096
8/31/2017 6:00,21000.66593,22.23,68.76,4.919,0.073,0.107
8/31/2017 6:10,21134.91676,22.37,67.59,4.919,0.055,0.111
8/31/2017 6:20,21128.52386,22.47,66.52,4.917,0.102,0.115
8/31/2017 6:30,21492.91898,22.35,67.62,4.922,0.3,0.293
8/31/2017 6:40,21524.88346,22.09,68.22,4.923,1.714,1.274
8/31/2017 6:50,21838.13541,22.25,66.29,4.924,5.633,4.312
8/31/2017 7:00,22458.24639,22.32,65.42,4.925,21.02,9.66
8/31/2017 7:10,22944.10655,21.48,72.0,4.924,44.72,15.23
8/31/2017 7:20,23110.32186,20.99,72.9,4.923,69.26,19.83
8/31/2017 7:30,23807.14761,21.07,72.8,4.924,95.0,23.32
8/31/2017 7:40,24254.65039,21.24,72.0,4.923,124.6,26.36
8/31/2017 7:50,24676.58158,21.63,71.6,4.923,155.9,28.59
8/31/2017 8:00,25245.54939,21.92,70.3,4.922,186.9,30.2
8/31/2017 8:10,25814.5172,22.12,68.76,4.921,219.8,31.77
8/31/2017 8:20,26517.73585,22.28,68.06,4.915,253.5,33.14
8/31/2017 8:30,26978.02442,22.43,67.82,4.921,285.5,34.24
8/31/2017 8:40,27399.9556,22.68,66.39,4.925,318.0,35.13
8/31/2017 8:50,27463.88457,22.94,65.52,4.921,349.5,35.52
8/31/2017 9:00,28103.17425,23.2,65.05,4.92,381.2,35.99
8/31/2017 9:10,28224.63929,23.46,63.65,4.923,414.5,36.17
8/31/2017 9:20,28768.03552,23.76,63.42,4.919,447.4,36.24
8/31/2017 9:30,29432.89678,24.18,61.52,4.916,476.7,36.37
8/31/2017 9:40,29912.36404,24.6,58.79,4.92,506.3,36.46
8/31/2017 9:50,30200.0444,24.83,58.29,4.916,534.1,36.1
8/31/2017 10:00,30730.65483,25.15,57.45,4.92,560.6,35.93
8/31/2017 10:10,31222.90788,25.51,56.35,4.923,585.0,35.76
8/31/2017 10:20,31638.44617,25.76,55.65,4.927,610.5,35.73
8/31/2017 10:30,32009.23418,26.2,54.25,4.919,632.9,35.96
8/31/2017 10:40,32527.05882,26.61,52.55,4.919,655.2,36.53
8/31/2017 10:50,32514.27303,26.87,52.62,4.924,677.2,37.04
8/31/2017 11:00,32622.95228,27.07,51.62,4.924,696.2,37.42
8/31/2017 11:10,32712.45283,27.54,49.55,4.924,715.0,37.84
8/31/2017 11:20,33134.38402,27.87,47.65,4.921,731.0,38.18
8/31/2017 11:30,33364.5283,28.23,45.75,4.925,744.0,38.44
8/31/2017 11:40,33690.56604,28.73,44.35,4.926,756.0,39.66
8/31/2017 11:50,34106.10433,28.61,44.75,4.926,768.0,39.72
8/31/2017 12:00,34317.06992,29.04,43.88,4.92,780.0,39.69
8/31/2017 12:10,34336.24861,29.27,43.25,4.924,792.0,38.81
8/31/2017 12:20,34374.60599,29.5,40.55,4.928,803.0,38.21
8/31/2017 12:30,34419.35627,29.51,40.95,4.926,807.0,38.54
8/31/2017 12:40,34502.46393,29.77,40.51,4.924,811.0,39.09
8/31/2017 12:50,34623.92897,29.89,41.45,4.93,812.0,40.48
8/31/2017 13:00,34886.03774,30.19,41.25,4.935,813.0,41.02
8/31/2017 13:10,34911.60932,30.26,40.71,4.933,812.0,41.09
8/31/2017 13:20,35026.68147,30.41,40.61,4.928,811.0,41.77
8/31/2017 13:30,35192.89678,30.72,39.38,4.946,809.0,41.72
8/31/2017 13:40,35148.1465,30.75,38.81,4.924,803.0,41.55
8/31/2017 13:50,35135.36071,30.79,38.51,4.941,797.0,42.02
8/31/2017 14:00,35001.10988,30.87,39.21,4.924,791.0,42.12
8/31/2017 14:10,34918.00222,31.16,38.91,4.934,782.0,42.83
8/31/2017 14:20,34662.28635,31.41,38.28,4.928,771.0,43.0
8/31/2017 14:30,34694.25083,31.31,39.11,4.927,760.0,42.27
8/31/2017 14:40,34560.0,31.01,39.08,4.929,747.0,41.66
8/31/2017 14:50,34438.53496,30.99,40.25,4.92,733.0,42.49
8/31/2017 15:00,34470.49945,30.64,41.71,4.921,716.0,42.51
8/31/2017 15:10,34387.39179,30.45,42.38,4.927,698.4,42.06
8/31/2017 15:20,34259.53385,30.46,42.45,4.929,681.9,40.94
8/31/2017 15:30,34240.35516,30.43,42.18,4.922,663.5,39.94
8/31/2017 15:40,34297.89123,30.23,42.45,4.919,642.8,39.52
8/31/2017 15:50,34125.28302,30.26,41.61,4.925,620.8,39.54
8/31/2017 16:00,34048.56826,29.9,42.68,4.935,597.9,39.1
8/31/2017 16:10,33805.63818,29.89,42.81,4.93,574.1,38.96
8/31/2017 16:20,33863.17425,29.56,44.68,4.941,548.0,38.72
8/31/2017 16:30,33843.99556,29.05,45.52,4.958,521.7,39.33
8/31/2017 16:40,33812.03108,28.97,45.25,4.937,493.5,39.44
8/31/2017 16:50,33799.24528,29.08,44.38,4.957,466.1,39.98
8/31/2017 17:00,33664.99445,28.86,44.28,4.927,433.5,39.51
8/31/2017 17:10,33818.42397,28.76,44.55,4.926,397.5,38.58
8/31/2017 17:20,33933.49612,28.7,45.12,4.924,375.7,37.37
8/31/2017 17:30,34048.56826,28.6,45.82,4.924,347.7,35.15
8/31/2017 17:40,34208.39068,28.26,46.38,4.93,317.0,33.52
8/31/2017 17:50,34617.53607,28.17,45.85,4.951,250.4,34.3
8/31/2017 18:00,34796.53718,28.13,45.88,4.926,160.4,50.19
8/31/2017 18:10,35365.50499,27.97,46.02,4.922,224.2,171.1
8/31/2017 18:20,36023.97336,27.67,46.75,4.923,193.5,205.6
8/31/2017 18:30,37500.73252,27.49,46.82,4.921,163.1,178.1
8/31/2017 18:40,39757.42508,27.2,47.22,4.933,135.5,149.1
8/31/2017 18:50,42506.3707,26.93,47.78,4.933,108.8,120.4
8/31/2017 19:00,44833.38513,26.48,49.18,4.927,81.5,90.3
8/31/2017 19:10,45184.99445,26.19,49.92,4.931,58.41,64.71
8/31/2017 19:20,45945.74917,25.95,51.21,4.925,40.85,45.27
8/31/2017 19:30,46073.6071,25.69,52.31,4.924,18.06,16.75
